model	T5
0.163587	0.011493
0.994491	0.009471
0.215264	0.002631
0.512198	0.009083
1.0	0.004691
0.994491	0.00422
0.994491	0.000599
0.996102	0.023957
0.996102	0.004411
0.994491	0.00659
0.215612	0.007774
0.994491	0.008963
0.994491	0.002702
0.994491	0.018052
0.504874	0.011793
0.458585	0.018956
0.172514	0.014563
0.172514	0.014563
1.0	0.012362
0.994491	0.000311
0.994491	0.008046
0.994491	0.016175
1.0	0.016635
0.994491	0.033597
0.994491	0.006824
0.016883	0.028202
0.016883	0.01227
1.0	0.072412
0.611121	0.023217
0.073251	0.013336
0.994491	0.003117
0.109409	0.003241
0.994491	0.00027
0.996623	0.025599
1.0	0.00208
1.0	0.010769
0.267838	0.00147
1.0	0.01043
0.997242	0.004007
0.143889	0.005009
0.995227	0.022896
0.077546	0.006273
1.0	0.005403
0.120128	0.001607
1.0	0.020627
0.016883	0.00289
0.053169	0.004698
0.995643	0.003545
0.018628	0.016175
0.009254	0.000939
1.0	0.074443
1.0	0.000812
0.994491	0.00057
1.0	0.001944
1.0	0.001925
0.994846	0.004247
0.103551	0.010461
0.995227	0.003267
0.994491	0.006104
0.995227	0.001678
0.997394	0.001665
1.0	0.004007
0.085604	0.00244
0.994491	0.023414
1.0	0.019835
1.0	0.00599
0.994491	0.006013
1.0	0.006731
0.996623	0.000947
0.111051	0.034574
0.047345	0.041041
0.03723	0.014476
0.07793	0.013697
0.994491	0.003393
0.996623	0.013801
0.993843	0.014563
0.994491	0.028202
0.996102	0.009271
0.994491	0.060192
1.0	0.014979
0.995227	0.009439
0.994491	0.004144
0.996102	0.00546
0.996623	0.006488
1.0	0.014618
0.13483	0.007085
1.0	0.012577
0.00484	0.001601
1.0	0.005918
0.995643	0.025147
0.069681	0.003934
0.997849	0.004047
1.0	0.02539
0.994846	0.009849
0.997242	0.008411
0.995227	0.00498
0.995227	0.006653
0.277258	0.060744
1.0	0.002661
0.997674	0.007389
1.0	0.002547
0.038946	0.007426
1.0	0.002176
1.0	0.019244
0.189132	0.007164
1.0	0.007636
0.995643	0.003607
1.0	0.004093
1.0	0.002443
0.997242	0.00133
0.996623	0.003566
0.994846	0.014762
0.996623	0.011119
1.0	0.012739
0.108866	0.001807
0.994491	0.01163
1.0	0.016992
1.0	0.011096
0.077519	0.009213
0.996102	0.004985
1.0	0.021847
1.0	0.00198
0.995643	0.00116
0.995643	0.011032
1.0	0.008106
0.265854	0.004948
0.994491	0.001169
0.994491	0.00315
1.0	0.031414
0.087526	0.004569
0.284562	0.025382
0.016798	0.001282
0.995643	0.006839
0.994491	0.00057
1.0	0.005277
0.997492	0.007139
0.114756	0.00242
1.0	0.001635
0.995643	0.00051
0.994491	0.008885
0.995227	0.039966
0.994491	0.010617
0.994491	0.012933
1.0	0.010941
0.995227	0.007658
0.172514	0.014563
0.994491	0.01358
1.0	0.010004
