model	T5
1.0	0.003191
0.998049	0.000889
1.0	0.004862
1.0	0.000399
0.997242	0.002423
0.997242	0.003713
0.997242	0.010902
0.997242	0.004806
0.060494	0.003642
0.997242	0.002399
0.999589	0.000463
0.997242	0.000783
0.998049	0.000514
1.0	0.002434
