model	T5
0.356768	0.000379
1.0	0.001984
1.0	0.00119
1.0	0.00066
1.0	0.0003
1.0	0.000397
1.0	0.002686
1.0	0.000106
1.0	0.000144
1.0	0.000308
1.0	0.000243
0.595435	0.00021
1.0	0.001144
1.0	0.001149
0.069874	0.000266
1.0	0.005863
0.225898	0.001273
1.0	0.0022
1.0	0.000338
1.0	0.002612
1.0	0.00033
1.0	0.000224
1.0	0.000232
1.0	0.000149
1.0	0.00068
1.0	0.000332
1.0	0.000719
0.269082	0.000267
1.0	0.006495
0.215266	0.001404
0.416826	0.004806
1.0	0.000302
1.0	0.00153
1.0	0.000113
1.0	0.001815
1.0	0.000831
1.0	0.00059
0.150903	0.000471
1.0	0.002322
1.0	0.000174
1.0	0.003407
0.407302	0.000203
0.381686	0.002917
0.053713	0.000525
0.053713	0.000525
1.0	0.001215
1.0	7.4e-05
1.0	0.002312
1.0	0.005692
1.0	0.004398
1.0	0.003537
1.0	0.000497
0.002686	0.007792
0.002686	0.001057
1.0	0.008601
0.492735	0.003422
0.07325	0.000292
1.0	0.002057
0.057364	0.00058
1.0	4.3e-05
1.0	0.000652
1.0	0.000349
1.0	0.000657
0.148671	0.000218
1.0	0.00606
1.0	0.000384
0.073258	0.000608
1.0	0.007488
0.035646	0.000276
1.0	0.001874
0.050943	0.000322
1.0	0.006962
0.002686	0.00025
0.008412	0.001485
1.0	0.000416
0.001356	0.005692
0.002424	0.000213
1.0	0.000999
1.0	0.000118
1.0	0.000192
1.0	0.000257
1.0	0.000234
1.0	0.002002
0.050577	0.000727
1.0	0.000307
1.0	0.002592
1.0	0.000178
1.0	0.000275
1.0	0.00024
0.01978	0.000679
1.0	0.001302
1.0	0.000226
1.0	0.000584
1.0	0.000417
1.0	0.001301
1.0	0.000194
0.057924	0.003099
0.017137	0.001532
0.002191	0.000695
0.024728	0.002688
1.0	0.000863
1.0	0.000176
1.0	0.000315
1.0	0.007792
1.0	0.001385
1.0	0.037359
1.0	0.001253
1.0	0.000466
1.0	0.001535
1.0	0.000399
1.0	0.001422
1.0	0.000294
0.012593	0.000326
1.0	0.001173
0.000687	0.00025
1.0	0.000543
1.0	0.000614
0.032325	0.0005
1.0	0.001565
1.0	0.002259
1.0	0.002391
1.0	0.000423
1.0	0.00119
1.0	0.000518
0.101824	0.010281
1.0	0.000415
1.0	0.008047
1.0	0.000149
0.007746	0.00035
1.0	0.000187
1.0	0.001025
0.048719	0.000819
1.0	0.000357
1.0	0.000173
1.0	0.000257
1.0	0.001372
1.0	0.000116
1.0	0.000189
1.0	0.001045
1.0	0.000292
1.0	0.000954
0.054247	0.000465
1.0	0.008308
1.0	0.000713
1.0	0.000426
0.03372	0.00102
1.0	0.000323
1.0	0.000325
1.0	0.000112
1.0	0.000117
1.0	0.00038
1.0	0.000357
0.265853	0.000239
1.0	0.00101
1.0	0.000661
1.0	0.002983
0.009432	0.000167
0.284566	0.000945
0.004167	0.000434
1.0	0.000217
1.0	0.000192
1.0	0.000298
1.0	0.000587
0.025393	0.000694
1.0	0.000808
1.0	8.7e-05
1.0	0.000382
1.0	0.000709
1.0	0.000768
1.0	0.003375
1.0	0.000638
1.0	0.00027
0.053713	0.000525
1.0	0.000327
1.0	0.001018
1.0	0.000273
1.0	0.000961
1.0	0.000135
1.0	0.000688
1.0	0.001674
1.0	0.003537
1.0	0.002197
0.029561	0.001574
1.0	0.001098
1.0	0.00027
1.0	0.000306
1.0	0.000168
1.0	0.001083
